PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
108,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
109,O,1,10,R,-20,Pass,Complete,20,Empty Wing,CHOICE STICK,R,R,--,--,--,--,--,2
110,O,1,10,R,-40,Pass,Complete,6,DOUBLES,Y RAZOR LEFT,BAL,L,--,--,--,--,--,2
111,O,2,4,R,-46,Run,Rush,2,TE Trips Split,4 MONEY BOB,L,R,--,--,--,--,--,2
112,O,3,2,R,-48,Run,Rush,42,Empty Tight,CHOICE STICK,L,L,--,--,--,--,--,2
113,O,1,10,L,10,Run,Rush,8,Ace Twins,ROCKET 3 DUCK FAKE 4 REVERSE,L,R,--,--,--,--,--,2
114,O,2,2,R,2,Run,Rush,0,Ace Twins,2 HAWKEYE,L,R,--,--,--,--,--,2
115,O,3,2,R,2,--,Penalty,-5,Ace Twins,QB SNEAIK,L,--,--,--,--,--,--,2
116,O,3,7,R,7,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
117,O,3,7,R,7,Pass,Incomplete,0,Ace Twins,MESH,L,L,--,--,--,--,--,2
118,O,4,7,M,7,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
119,O,4,7,M,7,Pass,Complete,0,DOUBLES,FLAME Y RAZOR RIGHT,BAL,R,--,--,--,--,--,2
120,D,1,10,L,-5,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
121,K,--,--,M,-40,KO Rec,Return,--,Quads,--,R,--,--,--,--,--,--,3
122,O,1,10,R,-36,Run,Rush,5,ACE,2 OREGON,BAL,L,--,--,--,--,--,3
123,O,2,5,L,-41,Run,Rush,0,TE Trips Wing,ROCKET 2 AUBURN,R,R,--,--,--,--,--,3
124,O,3,5,M,-41,Pass,Interception,23,Empty Double Tight,SPUDS,L,L,--,--,--,--,--,3
125,D,1,10,R,36,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,3
126,D,2,7,R,33,Run,Rush,8,--,--,L,L,--,--,--,--,--,3
127,D,1,10,M,25,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,3
128,D,2,5,M,20,--,Penalty,-5,--,--,L,--,--,--,--,--,--,3
129,D,2,10,M,25,Run,Rush,1,--,--,L,L,--,--,--,--,--,3
130,D,3,9,L,24,Run,Rush,9,Double Tight,--,BAL,R,--,--,--,--,--,3
131,D,1,10,L,15,Run,"Rush, TD",15,Double Tight,--,BAL,L,--,--,--,--,--,3
132,K,--,--,M,3,2 Pt. Defend,Good,--,Double Tight,--,BAL,L,--,--,--,--,--,3
133,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
134,O,1,10,M,-24,Run,Rush,3,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,3
135,O,2,7,R,-27,Run,Rush,8,ACE,2 IOWA,BAL,L,--,--,--,--,--,3
136,O,1,10,M,-35,Run,Rush,13,ACE,2 IOWA,BAL,L,--,--,--,--,--,3
137,O,1,10,M,-48,Run,Rush,-7,--,ROCKET 3 DUCK,L,R,--,--,--,--,--,3
138,O,2,17,R,-41,Run,Rush,3,ACE,2 IOWA,BAL,L,--,--,--,--,--,3
139,O,3,14,R,-44,Pass,Incomplete,0,ACE,CHOICE,BAL,L,--,--,--,--,--,3
140,K,4,14,R,-44,Punt,Downed,0,--,--,--,L,--,--,--,--,--,4
141,D,1,10,R,-17,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,4
142,D,2,7,R,-20,Run,Rush,0,Double Tight,--,BAL,L,--,--,--,--,--,4
143,D,3,7,M,-20,Run,Rush,12,Double Tight,--,BAL,R,--,--,--,--,--,4
144,D,1,10,R,-32,Run,Rush,16,Double Tight,--,BAL,L,--,--,--,--,--,4
145,D,1,10,M,-48,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,4
146,D,2,6,R,48,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,4
147,D,3,3,R,45,--,Penalty,5,Double Tight,--,BAL,--,--,--,--,--,--,4
148,D,1,10,M,40,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,4
149,D,2,4,R,34,Run,Rush,-1,Double Tight,--,BAL,L,--,--,--,--,--,4
150,D,3,5,M,35,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,4
151,D,1,10,M,29,Run,Rush,-3,Double Tight,--,BAL,L,--,--,--,--,--,4
152,D,2,13,M,32,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,4
153,D,3,11,M,30,Run,"Rush, TD",30,Double Tight,--,BAL,R,--,--,--,--,--,4
154,K,--,--,M,3,2 Pt. Defend,No Good,--,Double Tight,--,BAL,L,--,--,--,--,--,4
155,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
156,O,1,10,L,-32,Run,Rush,2,TE Trips Wing,2 WOLVERINE ICE,R,R,--,--,--,--,--,4
157,O,2,8,L,-34,Run,Rush,0,TE Trips Wing,2 WOLVEINE ICE,R,R,--,--,--,--,--,4
1,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
2,O,1,10,L,-39,Run,Rush,8,--,--,L,L,--,--,--,--,--,1
3,O,2,2,L,-47,Run,Rush,16,TE Trips Wing,--,R,R,--,--,--,--,--,1
4,O,1,10,R,37,Run,Rush,3,Twins,--,R,L,--,--,--,--,--,1
5,O,2,7,M,34,Run,Penalty,-6,Twins Split,--,L,R,--,--,--,--,--,1
6,O,2,13,R,40,Run,Rush,6,Nasty Twins,--,L,L,--,--,--,--,--,1
7,O,3,7,M,34,Run,Rush,-1,--,--,--,L,--,--,--,--,--,1
8,O,4,8,L,35,Run,Rush,6,PRO,--,L,L,--,--,--,--,--,1
9,D,1,10,R,-29,--,Penalty,-5,Ace Twins,--,L,--,--,--,--,--,--,1
10,D,1,15,R,-24,Run,Rush,3,PRO,--,R,L,--,--,--,--,--,1
11,D,2,12,R,-27,Run,Rush,-1,Ace Twins,--,L,L,--,--,--,--,--,1
12,D,3,13,L,-26,Run,Rush,4,Ace Twins,--,R,R,--,--,--,--,--,1
13,D,4,9,L,-30,Run,Rush,-16,Double Split,--,BAL,R,--,--,--,--,--,1
14,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
15,O,2,5,L,9,Run,"Rush, TD",9,PRO,--,R,R,--,--,--,--,--,1
16,K,--,--,L,3,2 Pt.,Good,--,--,--,--,R,--,--,--,--,--,1
17,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
18,D,1,10,M,-30,Run,Rush,1,PRO,--,L,L,--,--,--,--,--,1
19,D,2,9,M,-31,Run,Rush,3,PRO,--,L,R,--,--,--,--,--,1
20,D,3,6,M,-34,Pass,Complete,6,Double Split,--,BAL,R,--,--,--,--,--,1
21,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
22,D,1,10,R,-40,Run,Rush,2,PRO,--,R,L,--,--,--,--,--,1
23,D,2,8,R,-42,Run,Rush,1,PRO,--,L,L,--,--,--,--,--,1
24,D,3,7,L,-43,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,1
25,K,4,5,R,-45,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
26,O,1,10,L,-30,Run,Rush,15,PRO,--,R,R,--,--,--,--,--,1
27,O,1,10,R,-45,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,1
28,O,2,10,R,-45,Run,Rush,8,PRO,--,L,L,--,--,--,--,--,1
29,O,3,2,M,47,--,Penalty,0,PRO,--,R,--,--,--,--,--,--,2
30,O,3,2,L,47,Run,Rush,7,PRO,--,L,L,--,--,--,--,--,2
31,O,1,10,L,40,Pass,Sack,-3,PRO,--,L,R,--,--,--,--,--,2
32,O,2,13,M,43,Pass,"Complete, TD",43,TE Trips Wing,--,R,R,--,--,--,--,--,2
33,K,--,--,L,3,2 Pt.,Good,--,--,--,--,L,--,--,--,--,--,2
34,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
35,D,1,10,R,40,Run,Rush,2,PRO,--,L,R,--,--,--,--,--,2
36,D,2,8,R,38,Run,Rush,4,Twins Split,--,L,R,--,--,--,--,--,2
37,D,3,4,R,34,Run,Rush,0,Twins Split,--,L,L,--,--,--,--,--,2
38,D,4,4,R,34,Pass,Incomplete,0,Twins Split,--,R,R,--,--,--,--,--,2
39,O,1,10,L,-34,Run,Rush,6,--,--,R,R,--,--,--,--,--,2
40,O,2,4,M,-40,Run,Rush,8,TE Trips Wing,--,R,R,--,--,--,--,--,2
41,O,1,10,R,-48,Run,Rush,4,Twins Split,--,R,R,--,--,--,--,--,2
42,O,2,6,R,48,Run,Rush,10,Nasty Twins,--,L,L,--,--,--,--,--,2
43,O,1,10,M,38,Run,Rush,0,Twins Split,--,L,R,--,--,--,--,--,2
44,O,2,10,R,38,Run,Rush,28,PRO,--,L,L,--,--,--,--,--,2
45,O,1,10,L,10,Pass,"Complete, TD",10,PRO,--,R,R,--,--,--,--,--,2
46,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
47,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
48,D,1,10,L,-30,Run,Rush,-7,ACE,--,BAL,L,--,--,--,--,--,2
49,D,2,17,L,-23,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,2
50,D,3,19,R,-21,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,2
51,K,4,19,R,-21,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
52,O,1,10,L,43,Run,Rush,7,Nasty Twins,--,R,R,--,--,--,--,--,2
53,O,2,3,L,36,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
54,O,3,2,L,36,Run,Rush,4,TE Trips Wing,--,R,R,--,--,--,--,--,2
55,O,1,10,M,32,Pass,"Complete, TD",32,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,2
56,K,--,--,M,3,Extra Pt.,No Good,--,--,--,--,--,--,--,--,--,--,2
57,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
58,D,1,10,R,-39,Run,Rush,3,DOUBLES,--,BAL,L,--,--,--,--,--,2
59,D,2,7,R,-42,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,2
60,D,3,3,M,-46,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
61,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
62,D,1,10,M,-34,Pass,Complete,22,PRO,--,R,R,--,--,--,--,--,3
63,D,1,10,R,44,Pass,Complete,4,Double Split,--,BAL,L,--,--,--,--,--,3
64,D,2,6,M,40,Run,Rush,-5,Double Split,--,BAL,R,--,--,--,--,--,3
65,D,3,11,M,45,--,Penalty,-5,PRO,--,R,--,--,--,--,--,--,3
66,D,3,16,M,50,Pass,"Sack, Fumble",-3,PRO,--,R,R,--,--,--,--,--,3
67,O,1,10,M,47,Run,Rush,7,--,--,L,L,--,--,--,--,--,3
68,O,2,3,L,40,Run,Rush,5,PRO,--,R,R,--,--,--,--,--,3
69,O,1,10,M,35,Run,Rush,20,Nasty Twins,--,L,L,--,--,--,--,--,3
70,O,1,10,L,15,Run,Rush,5,Nasty Twins,--,R,R,--,--,--,--,--,3
71,O,2,5,M,10,Run,Rush,0,Nasty Twins,--,L,L,--,--,--,--,--,3
72,O,3,5,L,10,Run,Rush,1,PRO,--,R,R,--,--,--,--,--,3
73,O,4,4,R,9,Run,"Rush, TD",9,PRO,--,L,L,--,--,--,--,--,3
74,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
75,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
76,D,1,10,M,-30,Pass,"Complete, TD",70,Ace Twins,--,L,R,--,--,--,--,--,3
77,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,3
78,K,--,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
79,O,1,10,L,-40,Run,Rush,4,Twins Split,--,L,R,--,--,--,--,--,3
80,O,2,6,L,-44,Run,Rush,10,PRO,--,R,R,--,--,--,--,--,3
81,O,1,10,M,46,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,3
82,O,2,9,L,45,Run,Rush,5,Twins Split,--,L,R,--,--,--,--,--,3
83,O,3,4,R,40,Run,Penalty,-6,PRO,--,L,L,--,--,--,--,--,3
84,O,3,10,L,46,Run,Rush,0,PRO,--,L,L,--,--,--,--,--,3
85,K,4,10,M,46,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
86,D,1,10,M,-20,Pass,Incomplete,0,PRO,--,R,L,--,--,--,--,--,3
87,D,2,10,M,-20,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,3
88,D,3,10,M,-20,Run,Rush,-2,Ace Twins,--,L,L,--,--,--,--,--,3
89,K,4,12,M,-18,Punt Rec,Penalty,-13,--,--,--,--,--,--,--,--,--,3
90,K,4,25,M,-5,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,3
91,O,1,10,L,13,Run,Rush,0,PRO,--,L,R,--,--,--,--,--,3
92,O,2,10,M,13,Run,Fumble,-7,PRO,--,L,L,--,--,--,--,--,3
93,D,1,10,R,-20,Pass,Scramble,3,Twins,--,R,R,--,--,--,--,--,3
94,D,2,7,R,-23,Pass,Complete,20,Double Tight,--,BAL,R,--,--,--,--,--,4
95,D,1,10,R,-43,Pass,Complete,4,Double Tight,--,BAL,R,--,--,--,--,--,4
96,D,2,6,R,-47,Pass,Sack,-2,PRO,--,R,L,--,--,--,--,--,4
97,D,3,8,R,-45,Run,Fumble,-7,PRO,--,R,R,--,--,--,--,--,4
98,O,1,10,L,38,Run,Rush,3,PRO,--,R,R,--,--,--,--,--,4
99,O,2,7,M,35,Run,Rush,5,PRO,--,R,L,--,--,--,--,--,4
100,O,3,2,L,30,Run,Rush,-1,Nasty Twins,--,R,R,--,--,--,--,--,4
101,O,4,3,M,31,Run,"Rush, TD",31,Twins Tight Wing,--,L,L,--,--,--,--,--,4
102,K,--,--,M,3,Extra Pt.,No Good,--,--,--,--,--,--,--,--,--,--,4
103,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
104,D,1,10,L,50,Run,Rush,1,Ace Twins,--,R,R,--,--,--,--,--,4
105,D,2,9,M,49,Run,Rush,11,PRO,--,L,R,--,--,--,--,--,4
106,D,1,10,R,38,Run,Rush,2,PRO,--,L,R,--,--,--,--,--,4
107,D,2,8,R,36,Run,Rush,-22,--,--,--,L,--,--,--,--,--,4
108,K,4,30,R,-42,Punt Rec,Fair Catch,--,--,--,--,--,--,--,--,--,--,4
109,O,1,10,L,-35,Run,Rush,-2,DOUBLES,--,BAL,R,--,--,--,--,--,4
110,O,2,12,L,-33,Run,Rush,3,DOUBLES,--,BAL,L,--,--,--,--,--,4
111,O,3,9,L,-36,Run,Rush,-4,DOUBLES,--,BAL,L,--,--,--,--,--,4
112,K,4,13,L,-32,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
113,D,1,10,R,-42,Run,Rush,-2,PRO,--,L,R,--,--,--,--,--,4
114,D,2,12,R,-40,Run,Rush,3,PRO,--,L,R,--,--,--,--,--,4
115,D,3,9,R,-43,Run,Rush,2,Twins Split,--,L,R,--,--,--,--,--,4
1,K,--,--,M,-40,KO,Fumble,--,--,--,--,--,--,--,--,--,--,1
2,O,1,10,L,45,Run,Rush,14,TE Trips Wing,--,R,R,--,--,--,--,--,1
3,O,1,10,L,31,Run,Rush,0,Twins Tight Wing,--,L,R,--,--,--,--,--,1
4,O,2,10,M,31,Run,Fumble,-1,--,--,--,R,--,--,--,--,--,1
5,D,1,10,L,-32,Pass,Complete,14,Twins Tight Wing,--,R,L,--,--,--,--,--,1
6,D,1,10,L,-46,Run,Rush,0,Wing Split,--,R,L,--,--,--,--,--,1
7,D,2,10,R,-46,Run,Rush,0,Trips Tight,--,R,L,--,--,--,--,--,1
8,D,3,10,L,-46,Run,Rush,1,Wing Split,--,R,L,--,--,--,--,--,1
9,K,4,9,L,-47,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,1
10,O,1,10,L,50,Pass,Sack,-3,Twins Split,--,R,R,--,--,--,--,--,1
11,O,2,13,L,-47,Run,Rush,-11,Twins Split,--,L,R,--,--,--,--,--,1
12,O,3,24,R,-36,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,1
13,K,4,24,R,-36,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
14,D,1,10,M,-31,Pass,Sack,-7,DOUBLES,--,BAL,L,--,--,--,--,--,1
15,D,2,17,M,-24,Run,Rush,1,Twins Tight Wing,--,R,L,--,--,--,--,--,1
16,D,3,16,L,-25,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,1
17,K,4,16,L,-25,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,1
18,O,1,10,L,-42,Run,Rush,12,Twins Split,--,L,R,--,--,--,--,--,1
19,O,1,10,R,46,Run,Rush,7,Twins Split,--,R,L,--,--,--,--,--,1
20,O,2,3,R,39,Run,Rush,14,--,--,--,R,--,--,--,--,--,1
21,O,1,10,L,25,Run,Rush,12,Unbalanced Wing Split,--,R,R,--,--,--,--,--,1
22,O,1,10,M,13,Run,Rush,-3,--,--,--,R,--,--,--,--,--,1
23,O,2,13,R,16,Run,Rush,11,Unbalanced Wing Split,--,BAL,L,--,--,--,--,--,1
24,O,3,2,M,5,Run,Rush,2,Trips,--,R,R,--,--,--,--,--,1
25,O,1,3,M,3,Run,"Rush, TD",3,Twins,--,R,L,--,--,--,--,--,1
26,K,--,--,M,3,2 Pt.,No Good,--,--,--,--,R,--,--,--,--,--,1
27,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
28,D,1,10,L,-30,Pass,Incomplete,0,Twins Tight Wing,--,R,R,--,--,--,--,--,1
29,D,1,10,L,-30,Pass,Scramble,10,Trips Pinch,--,R,L,--,--,--,--,--,1
30,D,1,10,L,-40,Run,Rush,11,PRO,--,L,L,--,--,--,--,--,2
31,D,1,10,L,49,Run,Rush,2,Twins Tight Wing,--,R,R,--,--,--,--,--,2
32,D,2,8,L,47,Pass,Complete,4,Twins Tight Wing,--,R,L,--,--,--,--,--,2
33,D,3,4,L,43,Run,Rush,4,PRO,--,R,R,--,--,--,--,--,2
34,D,1,10,L,39,Run,Rush,10,PRO,--,L,R,--,--,--,--,--,2
35,D,1,10,R,29,Run,Rush,-5,PRO,--,L,L,--,--,--,--,--,2
36,D,2,15,M,34,Pass,Incomplete,0,Wing Split,--,R,L,--,--,--,--,--,2
37,D,3,15,M,34,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
38,D,4,15,M,34,Pass,Incomplete,0,Trips Pinch,--,R,R,--,--,--,--,--,2
39,O,1,10,M,-34,Run,Rush,6,TE Trips Wing,--,L,R,--,--,--,--,--,2
40,O,2,4,R,-40,Run,Rush,0,--,--,L,R,--,--,--,--,--,2
41,O,3,4,R,-40,Run,Rush,1,Tight Pro,--,R,R,--,--,--,--,--,2
42,K,4,3,R,-41,Punt,Downed,--,--,--,--,L,--,--,--,--,--,2
43,D,1,10,L,-8,Run,Rush,6,LIZ,--,L,R,--,--,--,--,--,2
44,D,2,4,L,-14,Pass,Incomplete,0,Twins Tight Wing,--,R,L,--,--,--,--,--,2
45,D,3,4,L,-14,Run,Rush,-8,Double Split,--,BAL,L,--,--,--,--,--,2
46,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
47,K,4,12,L,-6,Punt Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
48,O,1,10,L,36,Pass,"Complete, TD",36,Twins Split,--,R,L,--,--,--,--,--,2
49,K,--,--,M,3,2 Pt.,Good,--,--,--,--,L,--,--,--,--,--,2
50,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
51,D,1,10,R,50,Run,Rush,5,Wing Split,--,R,L,--,--,--,--,--,2
52,D,2,5,L,45,Run,Rush,-5,Twins Tight Wing,--,R,R,--,--,--,--,--,2
53,D,3,10,M,50,Pass,Complete,20,Wing Split,--,R,L,--,--,--,--,--,2
54,D,1,10,M,30,Run,Rush,3,Wing Split,--,R,R,--,--,--,--,--,2
55,D,2,7,M,27,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,2
56,D,3,7,M,27,Pass,"Complete, TD",27,DOUBLES,--,BAL,L,--,--,--,--,--,2
57,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,2
58,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
59,O,1,10,L,-36,Pass,Scramble,3,Trips,--,R,L,--,--,--,--,--,2
60,O,2,7,L,-39,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,2
61,O,3,7,L,-39,Run,Rush,10,Trips,--,R,L,--,--,--,--,--,2
62,O,1,10,L,-49,Pass,Sack,-10,Trips,--,R,L,--,--,--,--,--,2
63,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,3
64,O,1,10,R,49,Run,Rush,12,Twins Split,--,R,R,--,--,--,--,--,3
65,O,1,10,R,37,Run,Rush,16,PRO,--,L,L,--,--,--,--,--,3
66,O,1,10,L,21,Run,Penalty,-15,DOUBLES,--,BAL,R,--,--,--,--,--,3
67,O,1,25,M,36,Run,Rush,0,Twins Split,--,R,L,--,--,--,--,--,3
68,O,2,25,L,36,Pass,Interception,--,PRO,--,R,R,--,--,--,--,--,3
69,D,1,10,L,-12,Run,Rush,4,PRO,--,R,L,--,--,--,--,--,3
70,D,1,10,L,-16,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
71,D,3,6,L,-16,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,3
72,K,4,6,L,-16,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,3
73,O,1,10,M,50,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,3
74,O,2,9,M,49,Run,Rush,-1,Tight Pro,--,R,L,--,--,--,--,--,3
75,O,3,10,M,50,Run,Rush,9,Twins Split,--,R,L,--,--,--,--,--,3
76,O,4,1,L,41,Run,Rush,2,TE Trips Wing,--,R,R,--,--,--,--,--,3
77,O,1,10,M,39,Run,Rush,3,PRO,--,R,L,--,--,--,--,--,3
78,O,2,7,L,36,Run,Rush,2,Unbalanced Wing Split,--,BAL,R,--,--,--,--,--,3
79,O,3,5,L,34,Pass,Interception,--,--,--,L,R,--,--,--,--,--,3
80,D,1,10,L,-32,Run,Rush,-5,Wing Split,--,L,R,--,--,--,--,--,3
81,D,1,10,L,-27,Run,Rush,3,Trips Tight,--,R,R,--,--,--,--,--,3
82,D,2,7,M,-30,Pass,Complete,10,Trips Tight,--,R,R,--,--,--,--,--,3
83,D,1,10,M,-40,Run,Rush,0,Double Split,--,BAL,L,--,--,--,--,--,3
84,O,1,10,L,40,Pass,"Complete, TD",40,Twins Split,--,R,L,--,--,--,--,--,3
85,K,--,--,L,3,2 Pt.,Good,--,--,--,--,R,--,--,--,--,--,3
86,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
87,D,1,10,R,-40,Pass,Complete,9,Twins Tight Wing,--,R,L,--,--,--,--,--,3
88,D,2,1,M,-49,Run,Rush,2,Trips Tight,--,R,R,--,--,--,--,--,3
89,D,1,10,R,49,Run,Rush,4,PRO,--,R,R,--,--,--,--,--,3
90,D,2,6,R,45,Run,Rush,-5,Wing Split,--,L,L,--,--,--,--,--,3
91,D,3,11,R,50,--,Penalty,-5,--,--,--,--,--,--,--,--,--,4
92,D,3,16,R,-45,Pass,Sack,10,DOUBLES,--,BAL,R,--,--,--,--,--,4
93,K,4,6,R,45,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
94,O,1,10,L,-33,Run,Rush,3,Twins Split,--,L,R,--,--,--,--,--,4
95,O,2,7,L,-36,Run,Rush,4,Twins Split,--,R,L,--,--,--,--,--,4
96,O,3,3,L,-40,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
97,O,3,3,L,-40,Run,Penalty,-3,Twins Split,--,L,L,--,--,--,--,--,4
98,O,3,6,L,-37,Pass,Complete,16,Twins Split,--,L,L,--,--,--,--,--,4
99,O,1,10,L,47,Run,Penalty,-10,Doubles Wing,--,L,L,--,--,--,--,--,4
100,O,1,20,L,-43,Run,Rush,4,DOUBLES,--,BAL,R,--,--,--,--,--,4
101,O,2,16,R,-47,Run,Rush,9,DOUBLES,--,BAL,L,--,--,--,--,--,4
102,O,3,7,L,44,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,4
103,K,4,5,L,42,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
104,D,1,10,M,-6,Run,Rush,0,Wing Split,--,R,L,--,--,--,--,--,4
105,D,2,10,M,-6,--,Penalty,0,--,--,--,--,--,--,--,--,--,4
106,D,3,10,M,-6,Run,"Rush, Safety",-6,Wing Split,--,R,L,--,--,--,--,--,4
107,K,--,--,M,-20,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
108,O,1,10,L,27,Run,Rush,8,Unbalanced Wing Split,--,BAL,L,--,--,--,--,--,4
109,O,2,2,L,19,Run,"Rush, TD",19,--,--,L,L,--,--,--,--,--,4
110,K,--,--,M,3,Extra Pt.,Block,--,--,--,--,--,--,--,--,--,--,4
111,K,--,--,M,45,KO,Return,--,--,--,--,--,--,--,--,--,--,4
112,D,1,10,L,-22,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
113,D,2,10,L,-22,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
114,D,3,10,L,-22,Pass,Complete,-1,DOUBLES,--,BAL,R,--,--,--,--,--,4
115,K,4,11,R,-21,Punt Rec,Fumble,--,--,--,--,--,--,--,--,--,--,4
116,D,1,10,R,32,Pass,Interception,--,Twins Tight Wing,--,R,L,--,--,--,--,--,4
117,O,1,10,L,-25,Run,Rush,7,Twins Split,--,R,L,--,--,--,--,--,4
118,O,2,3,L,-32,Run,Rush,1,--,--,--,R,--,--,--,--,--,4
119,O,3,2,L,-33,Run,Rush,-1,Ace Twins,--,L,R,--,--,--,--,--,4
120,K,4,3,L,-32,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
121,D,1,10,R,-37,Run,Rush,3,Twins Tight Wing,--,R,R,--,--,--,--,--,4
122,D,2,13,R,-40,Run,Rush,0,Twins Tight Wing,--,R,L,--,--,--,--,--,4
1,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
2,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
3,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
4,D,1,10,L,-27,Run,Penalty,-10,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,1
5,D,1,20,L,-17,Run,Rush,-4,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,1
6,D,2,24,L,-13,--,Penalty,-5,DOUBLES PINCH,--,BAL,--,--,--,--,--,--,1
7,D,2,29,L,-8,Pass,Incomplete,0,Ace Twins,--,R,R,--,--,--,--,--,1
8,D,3,29,L,-8,Run,Rush,-1,DOUBLES,--,BAL,R,--,--,--,--,--,1
9,K,4,30,M,-7,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
